order_id,customer_id,order_date,payment_method
O04843,C0495,2025-05-03,UPI
O04844,C0298,2025-12-11,Cash
O04845,C0216,2025-07-21,Credit Card
O04846,C0178,2025-11-28,Net Banking
O04847,C0437,2025-08-24,Cash
O04848,C0443,2025-09-25,Credit Card
O04849,C0482,2025-07-24,Net Banking
O04850,C0343,2025-01-14,Debit Card
O04851,C0291,2025-04-03,Credit Card
O04852,C0323,2025-06-18,Credit Card
O04853,C0150,2025-07-31,Credit Card
O04854,C0374,2025-08-22,UPI
O04855,C0184,2025-12-16,UPI
O04856,C0181,2025-05-08,UPI
O04857,C0229,2025-01-25,UPI
O04858,C0235,2025-12-24,UPI
O04859,C0394,2025-03-24,Debit Card
O04860,C0286,2025-10-08,UPI
O04861,C0380,2025-07-25,UPI
O04862,C0400,2025-03-30,Net Banking
O04863,C0439,2025-02-15,UPI
O04864,C0181,2025-11-12,Cash
O04865,C0379,2025-04-27,UPI
O04866,C0425,2025-06-06,Credit Card
O04867,C0469,2025-02-16,Net Banking
O04868,C0161,2025-11-15,Net Banking
O04869,C0328,2025-04-06,Net Banking
O04870,C0104,2025-05-16,Net Banking
O04871,C0180,2025-06-22,Net Banking
O04872,C0459,2025-07-05,Debit Card
O04873,C0492,2025-03-28,UPI
O04874,C0009,2025-02-27,Debit Card
O04875,C0298,2025-06-08,Cash
O04876,C0359,2025-11-25,Cash
O04877,C0152,2025-10-14,Cash
O04878,C0092,2025-07-23,Cash
O04879,C0357,2025-02-08,Debit Card
O04880,C0048,2025-02-16,Cash
O04881,C0469,2025-12-06,Net Banking
O04882,C0437,2025-05-15,Debit Card
O04883,C0367,2025-06-24,Cash
O04884,C0182,2025-07-23,Debit Card
O04885,C0472,2025-07-17,Credit Card
O04886,C0433,2025-05-31,Cash
O04887,C0292,2025-02-12,UPI
O04888,C0116,2025-08-15,Credit Card
O04889,C0126,2025-10-08,Debit Card
O04890,C0342,2025-05-21,Credit Card
O04891,C0254,2025-04-25,Debit Card
O04892,C0126,2025-04-26,Net Banking
O04893,C0332,2025-04-21,Debit Card
O04894,C0007,2025-06-01,Debit Card
O04895,C0494,2025-01-11,Cash
O04896,C0248,2025-08-13,Net Banking
O04897,C0285,2025-10-10,Cash
O04898,C0099,2025-07-31,Debit Card
O04899,C0435,2025-09-23,Cash
O04900,C0205,2025-11-18,Cash
O04901,C0455,2025-07-18,UPI
O04902,C0362,2025-07-06,UPI
O04903,C0221,2025-07-09,UPI
O04904,C0461,2025-05-01,UPI
O04905,C0277,2025-07-02,Credit Card
O04906,C0491,2025-12-21,Debit Card
O04907,C0165,2025-12-26,Debit Card
O04908,C0408,2025-10-03,Cash
O04909,C0066,2025-02-19,Cash
O04910,C0363,2025-09-01,Cash
O04911,C0161,2025-02-23,Cash
O04912,C0117,2025-06-28,Cash
O04913,C0421,2025-04-25,Net Banking
O04914,C0138,2025-10-22,Credit Card
O04915,C0236,2025-11-13,Net Banking
O04916,C0255,2025-10-30,Net Banking
O04917,C0034,2025-03-29,Credit Card
O04918,C0287,2025-08-18,Cash
O04919,C0333,2025-01-30,UPI
O04920,C0245,2025-12-28,Debit Card
O04921,C0033,2025-12-16,UPI
O04922,C0034,2025-05-22,Cash
O04923,C0130,2025-01-15,Cash
O04924,C0252,2025-08-09,Debit Card
O04925,C0203,2025-04-21,Net Banking
O04926,C0159,2025-10-03,UPI
O04927,C0170,2025-04-30,Cash
O04928,C0409,2025-09-18,Net Banking
O04929,C0074,2025-10-04,Cash
O04930,C0162,2025-01-04,Cash
O04931,C0028,2025-12-31,UPI
O04932,C0301,2025-03-03,Credit Card
O04933,C0315,2025-02-02,Cash
O04934,C0212,2025-03-24,Debit Card
O04935,C0128,2025-11-04,Debit Card
O04936,C0428,2025-04-03,Credit Card
O04937,C0333,2025-09-11,Credit Card
O04938,C0170,2025-02-15,Credit Card
O04939,C0485,2025-07-26,Cash
O04940,C0359,2025-12-17,Net Banking
O04941,C0413,2025-07-28,Net Banking
O04942,C0357,2025-08-31,Debit Card
O04943,C0434,2025-06-25,Debit Card
O04944,C0050,2025-06-09,UPI
O04945,C0091,2025-12-29,Net Banking
O04946,C0451,2025-05-10,Net Banking
O04947,C0047,2025-04-05,UPI
O04948,C0206,2025-04-13,Debit Card
O04949,C0180,2025-11-28,Credit Card
O04950,C0174,2025-08-20,Credit Card
O04951,C0269,2025-05-12,Credit Card
O04952,C0451,2025-11-07,Credit Card
O04953,C0286,2025-01-31,UPI
O04954,C0049,2025-03-28,Credit Card
O04955,C0494,2025-09-28,Credit Card
O04956,C0003,2025-06-17,Net Banking
O04957,C0157,2025-01-15,Cash
O04958,C0289,2025-07-11,Credit Card
O04959,C0490,2025-03-30,Debit Card
O04960,C0326,2025-11-14,Net Banking
O04961,C0094,2025-10-02,Debit Card
O04962,C0500,2025-06-26,Credit Card
O04963,C0447,2025-12-16,Debit Card
O04964,C0308,2025-07-11,Cash
O04965,C0091,2025-08-14,Debit Card
O04966,C0260,2025-03-18,Net Banking
O04967,C0016,2025-11-15,Credit Card
O04968,C0479,2025-10-03,Credit Card
O04969,C0414,2025-06-09,UPI
O04970,C0056,2025-06-28,Debit Card
O04971,C0303,2025-09-23,Debit Card
O04972,C0461,2025-02-21,Net Banking
O04973,C0099,2025-11-05,Debit Card
O04974,C0314,2025-06-22,Net Banking
O04975,C0476,2025-12-04,Cash
O04976,C0426,2025-07-19,Net Banking
O04977,C0484,2025-03-01,Cash
O04978,C0034,2025-06-23,Debit Card
O04979,C0188,2025-03-14,Debit Card
O04980,C0492,2025-09-09,Debit Card
O04981,C0407,2025-07-26,Credit Card
O04982,C0184,2025-01-31,Net Banking
O04983,C0416,2025-12-04,Cash
O04984,C0051,2025-09-24,Credit Card
O04985,C0340,2025-12-02,UPI
O04986,C0467,2025-09-27,Cash
O04987,C0295,2025-12-26,Cash
O04988,C0268,2025-07-21,Cash
O04989,C0330,2025-04-13,UPI
O04990,C0165,2025-03-11,Net Banking
O04991,C0391,2025-04-12,UPI
O04992,C0484,2025-11-17,Net Banking
O04993,C0207,2025-08-11,Net Banking
O04994,C0043,2025-09-09,Credit Card
O04995,C0252,2025-02-23,UPI
O04996,C0288,2025-09-05,Cash
O04997,C0200,2025-06-06,Net Banking
O04998,C0403,2025-05-28,Credit Card
O04999,C0271,2025-01-22,Debit Card
O05000,C0485,2025-02-15,UPI
